"","GSM253220.CEL.gz","GSM253221.CEL.gz","GSM253222.CEL.gz","GSM253223.CEL.gz","GSM253224.CEL.gz","GSM253225.CEL.gz","GSM253226.CEL.gz","GSM253227.CEL.gz","GSM253228.CEL.gz","GSM253229.CEL.gz","GSM253230.CEL.gz","GSM253231.CEL.gz","GSM253232.CEL.gz","GSM253233.CEL.gz","GSM253234.CEL.gz","GSM253235.CEL.gz","GSM253236.CEL.gz","GSM253237.CEL.gz"
"Pf.14.316.0_CDS_at",9.05771925007509,8.87099137426162,8.72794756858026,8.77715852395424,8.59082645931738,8.79820778147018,8.97798925638118,8.69904325224279,9.0416609849775,8.380175106014,8.86780589255727,8.61511698601658,9.41816862809627,9.75682385667508,9.53032325539735,9.55895799298592,9.59948496474176,9.20963523701706
"Pf.13_1.627.0_CDS_at",9.63831233099309,9.49196616609453,9.39398891941839,9.40901808349253,9.3546818201109,9.37564882457325,8.9216417134811,8.79062036844289,8.82891141884171,7.93224141291581,9.0261175923522,8.66301709305055,8.89047221243352,9.21732866672683,9.1443442999364,9.32253217528595,9.32274640382399,9.30006317838167
"Pf.4.9.0_CDS_at",7.46404554829347,6.80596043632809,7.13846431387256,7.04187458535432,7.18535595678796,7.17277076984536,7.82980880627416,7.71803902596615,7.80956990739294,7.88020131111391,7.65824167415078,7.96008313613501,8.00646485387755,7.09690443516082,7.44235962641364,7.57100919136327,8.05965806186438,8.1064439331206
"AF528102.1_s_at",4.49852509978478,4.55257364024637,4.39622813923209,4.94780125622861,4.65085492319531,4.52848237819185,4.94567187284589,5.2636708743909,5.41481976986664,5.31192332422519,5.15022640580146,4.91487632469806,4.0342536366101,4.43399956471359,4.27828755509607,4.47260520157838,4.31255636139198,4.44474785855675
"Pf.9.201.0_CDS_at",8.87545349724828,8.77230631056583,8.53265166013313,8.68344303488003,8.79938970560743,8.75950429394402,8.29137677115411,8.31810936025921,8.69640857787622,7.24057470718001,8.49506319896451,8.46479805127836,8.19106034922094,7.86075994532075,8.140221746505,8.22195204892398,8.51679281116181,8.62624886609541
"Pf.12.47.0_CDS_at",7.58946363053441,7.57627028169158,7.44102756238764,7.46237711153538,7.59899658276031,7.55622519704099,8.06110157293938,7.89271666999202,8.05649879349928,8.15815693945267,7.88767628009602,8.25968253668945,8.39759666904698,7.7018183051128,8.34527397763612,7.88573368227774,8.60517588051933,8.74584056306553
"Pf.5.202.0_CDS_at",5.02240141118473,4.88138420521601,4.9791560477553,5.09353047226958,4.71719663764824,4.9018882125009,4.71869221584586,4.07879736854438,4.46834402191947,3.77769201198746,4.36448001615444,4.50736347854912,4.72992427160824,4.31132953173121,4.48038870878003,4.64112022273951,4.97650321496308,5.46212080987737
"Pf.11.59.0_CDS_at",3.89902420854369,3.90834784498185,4.11187054727021,3.24043574377354,3.83070372680108,4.25215238904576,4.03786555048244,3.85970774261757,4.25315428572318,3.60360406615127,3.88193362864281,4.11656245472142,3.52527132176167,2.87917910651028,3.54910701943773,3.32288590683225,4.43646102166615,3.9887471811449
"Pf.14.692.0_CDS_at",8.17441222839203,8.56784707660805,8.05650839006148,7.89775527453861,8.24291268494727,8.13701922872685,7.73649818663075,7.6081737276661,8.0259184600756,6.64556881527893,7.94975768128458,7.556122897657,7.73932859017515,7.90296439091095,8.06598095594308,8.17859740203744,8.01304496133124,8.03401352490827
"Pf.8.125.0_CDS_at",6.26457406851716,6.51751907758106,6.45992778509174,6.24992058851635,6.33273903835658,6.37087069502351,5.63026468129143,5.76986085575992,5.77301081303118,4.98746329809241,5.8432902100821,5.85252708603781,5.97440204726756,5.3801541821013,5.6651374501559,5.93575648281062,5.72982089509275,6.13822301110176
"Pf.12.215.0_CDS_at",5.25917655507958,5.40831955075369,5.88380998589751,5.58710980796251,5.9602453533849,5.70333271125476,5.26462163911533,5.27968089239333,5.11485923225554,5.10239367357989,5.24500730380732,5.37145916247492,4.8922918369033,4.35763549285552,5.02617006757176,4.82466095043612,4.79798173003399,5.05744065901397
"Pf.14.139.0_CDS_a_at",3.60806182725595,3.55732825460584,3.71228753308315,3.48062459437528,3.58760869293526,3.64246273058003,3.74525691636062,3.68132972551775,3.81179344301475,3.66163685258744,3.91235511428593,3.69883525478496,4.90498239057191,4.169821440744,4.55636465731383,4.45333483996056,4.01618370108507,4.23180986425714
"Pf.14.191.0_CDS_at",3.35855264106409,3.31816734073829,3.17015788227685,3.21249498879467,3.26855540969327,3.15971081440462,3.69633790804026,3.70058104762979,3.69064853979469,3.55354423508403,3.36544836095928,3.8194388485672,3.99953315309301,3.12088759678727,3.67253356284144,3.4573101489618,3.8392966140649,4.75522222826439
"Pf.8.128.0_CDS_at",6.95351749538192,6.92398143465956,6.68788489539661,6.5745740735377,6.66566423629833,7.07787018094453,7.27251978773629,6.99693336706448,7.43282093205613,6.84561187463427,7.17665418372783,6.99064274052074,7.7459342775363,7.67166665210544,7.61724692707767,7.99012302884217,7.30759850106268,7.26701240840301
"Pf.4.110.0_CDS_at",6.08509899979242,5.65742738093341,5.63229081812805,5.68540883421218,5.68198853265598,5.67138300608257,5.63721076638035,5.56474479225509,5.61632025977978,5.58032873542059,5.24511299126087,5.66766830195675,5.79998365072643,4.36058899367335,5.20804652293361,5.31895038895031,5.70330859898822,6.29209698067324
"Pf.14.397.0_CDS_at",8.00771495342145,8.28858058385027,8.10169644636236,8.08447305935597,8.04665092085132,8.06285427581259,7.52581905494291,7.2567157924541,7.35529536650934,7.2288497746009,7.44398520122422,7.46337576121953,7.22794490384709,7.09450422716806,7.19439868915423,7.2994781183318,7.2808539136991,7.41271624772716
"Pf.12.145.0_CDS_at",10.9888248724886,11.0573250497493,11.0518431533342,10.9611547977404,10.8777491504276,11.0646086254418,11.5292624239517,11.5719005598412,11.6233716972101,11.224956025119,11.5884143420238,11.458932415772,11.9686410378991,11.9212475238287,12.0681109168901,11.7509385718429,11.9227975921176,11.816611983972
"Pf.UN_4.1.0_CDS_at",6.2222308118489,5.76387844347949,5.93738616631994,6.12775795890523,6.28297457711617,6.10027751684673,6.42639683439518,6.58510154183263,6.41531004623587,6.67299952251752,6.42870080894744,6.75229066268458,7.23283156938443,6.16868668491006,6.50604862992211,6.71245809858045,7.07266818004293,7.02037349279529
"Pf.9.26.0_CDS_a_at",8.49912927371975,8.67903955200084,8.46718886365097,8.52854753177165,8.2611453737712,8.36659778946566,8.23588773071558,7.59774033101908,8.29818557645476,7.27759204247819,8.25270288643046,8.074567248494,8.75500579496471,8.39454701578934,8.56578120087932,8.77401006221121,8.53946964188085,8.84166686409934
"Pf.9.291.0_CDS_at",4.99035319027213,4.89977274164267,4.65937603146051,4.77956783136717,5.00881132026079,5.67530416401966,4.76295350832878,4.6869094070923,4.98689901641892,4.02004352731851,4.52444184262757,4.5325554581098,4.00947208260958,4.16354324070583,4.4896877517396,4.46735485481636,4.52403307989704,4.52747600055206
"Pf.12.269.0_CDS_at",7.25584165039442,6.87593772447249,7.00933067354251,6.16513956819353,7.1370413318993,7.46103992804157,7.00139391507489,6.61858592613414,7.22433178410671,6.34578648687248,7.0610250217193,6.97929499738345,6.53340148489259,6.66367656816472,7.00888495229578,6.83551500537175,7.69213832071989,7.46142269518311
"AFFX-Pf-Act-M_s_at",9.48743413134912,10.1487373372362,9.88295076886508,9.60037311060904,10.1835165228523,10.0479225785801,9.39005542599042,10.401478009788,10.1715292607079,9.47951057313985,10.6647740016792,9.85598398001148,9.64028418528734,10.0521986206697,10.1338093582003,9.52528348225737,10.6060518871245,10.3661987075418
"Pf.13_1.371.0_CDS_at",5.47719749129084,5.12156888712137,4.90360317904302,5.21383250885415,5.32235093986962,5.20308726307647,4.61617337335255,4.28461319271262,4.47450946962277,4.23099711093615,4.6850264385785,4.58988523943403,4.624684923203,4.08362736782398,4.44466461918653,4.58845561750918,4.58709481083813,4.63338148493051
"Pf.12.673.0_at",8.06852382866252,8.17612247585532,8.01166671385063,8.23037154088252,8.00759560007413,8.11380859194865,7.85838068066264,7.70215389072383,8.24093003497628,7.04916231596041,8.1840114588093,7.93208254268088,8.54613607026864,8.68270446919924,8.55215244015843,8.625941396569,8.48689078058694,8.4742263027878
"Pf.13_1.78.0_CDS_at",8.52781863836966,8.35116411379828,8.41310861286091,8.57261067107293,8.38354670238653,8.63081031490051,8.88197043139805,8.6825924355744,8.87320001578945,8.04847822829202,8.66222272379133,8.81488413141414,9.34908654784169,9.1348225733435,9.22030100856255,9.40411721058046,9.35493187465283,9.11711089586631
"Pf.6.111.0_CDS_at",10.0927286685204,9.96202448207961,9.98438522223877,10.1426911866618,10.0362281779207,10.1825942017003,9.57033780085609,9.23534729117112,9.60198797806978,8.91850483714587,9.55238353789923,9.49539042020436,9.23263905139857,9.08486668271944,9.16502209287439,9.30215973473865,9.58555125702173,9.47841265654303
"Pf.10.419.0_at",4.17541857239849,3.73463478298576,4.09933406862087,3.96865367149025,3.98365421646286,3.9756385476484,3.65307084912845,3.46556900752968,3.46940163961653,3.18424926555438,3.43264159601168,3.81911077332947,5.01594842097192,4.06903191803126,3.96296096117682,3.75137854974032,3.96584219131913,4.04377090979331
"L40602.1_s_at",9.60804692695925,9.57317581798052,9.79592033456729,9.53447887692239,9.65822783590176,9.70243246307578,10.118541997387,10.2507972452753,10.2790702967783,9.75972142353375,10.3314492418683,10.3929006082672,10.7398820055991,10.2660068995855,10.7433704363539,10.317601398784,10.4322944193503,10.3056655966754
"Pf.3.174.0_CDS_at",4.60706764442313,5.23859624936785,4.53249730247734,3.95643033464455,4.65652935810052,4.77036829961488,5.08381554986259,4.8472512047241,5.183679180357,4.73785896818028,4.8146560358892,5.2384550440844,5.18933705325323,3.96897021603353,4.69379650654272,4.70771049290814,5.31904331599129,5.01658923318145
"Pf.2.115.0_CDS_at",3.6241928898674,4.21971595739809,4.21136614660097,4.20220626242381,3.79023701465673,3.92505717876169,3.5116507084561,3.42174644124711,3.5075224024126,3.36078945697419,3.53793272814343,3.60971876144251,3.02988192064771,3.11107068999524,3.10154330170753,3.34112270475893,2.9588338856181,3.47859992175225
"Pf.12.60.0_CDS_at",6.45313092720197,6.24757224430246,6.49442435156957,6.08827426427227,6.41703019300913,6.13182078674262,5.73969999715234,5.97884342947079,6.05186377678351,5.14621194796246,5.88190293877688,6.16653917778411,6.18114368370346,5.46305372375079,6.09567778929403,5.6460419656604,6.48363879409815,6.70673426854463
"Pf.12.99.0_CDS_at",8.57625915174981,8.40378093398873,8.15322422581047,8.34399006112967,8.90267442324219,8.48440862394576,8.72572574525762,9.04041038263133,9.01625678555036,8.52939274476823,8.84758044875409,8.96204139209388,9.1931510366012,8.35888042842107,9.02261566546019,8.43792510516409,9.55973998150328,9.41440639796734
"Pf.14.279.0_CDS_at",6.27605647109003,6.57695304530648,6.00429093552823,6.06626457435718,6.32840240590452,5.98750366942628,5.87524932783139,5.51970745137387,6.14377815325968,5.3059867466457,5.79085668845186,5.60131928256884,5.33937432805722,5.29118823687193,5.36938380340135,5.37149818244154,5.59242599281065,5.85285822809653
"Pf.11.477.0_CDS_at",9.52720350041985,9.13521562315725,9.25689207129606,9.37182498519536,8.97207317795981,9.33459851640952,8.99164062760014,8.90035002481437,9.08322617357913,8.2475039391342,9.09070142822419,8.99636502773249,9.60088335829822,9.76856154178358,9.40948665078016,9.81745522818455,9.4967765529898,9.82685654290462
"Pf.6.129.0_CDS_at",7.86284764982249,7.98199319496486,7.84245121221022,7.69353360151634,8.24112484550696,7.93324793949849,7.50904530261691,7.32145108507873,7.49321703454692,7.60622817041809,7.4536765681633,7.57306308574172,7.39861598769258,6.88540349350383,6.65338735757759,7.10152811734244,7.46315942468029,7.25581635489413
"Pf.8.259.0_CDS_at",4.16132624290165,4.12045238667334,4.08062405466209,3.96311402132731,3.89871415369318,3.85594008696948,4.01479054347217,3.50961703450971,3.64020068886164,3.01240514145534,3.50045519033517,3.55313701667235,3.71520029404986,2.79763654090312,3.38721961716331,3.29053308980408,3.47405537614521,4.10780087826365
"Pf.5.39.0_CDS_at",5.05594412510609,4.60050925319199,4.343788295899,4.58803816120031,5.02997773935953,4.83849774269943,5.08072516952921,4.81978889379581,5.29945588700661,4.85644318995536,4.83782232778347,5.08892018517173,5.56307063635041,4.39925078997499,4.80993438353813,5.03048372316648,5.79832387731685,5.55251952834018
"Pf.4.15.0_CDS_at",3.40566282566072,3.30431454553808,3.35058469878398,3.44811048991471,3.06884410635156,3.53148270783804,3.70218029945665,3.55355192517712,3.79387491545692,3.32352037541293,3.60069554384731,3.65673727639903,4.31685143496387,3.99863463026557,4.48373367405257,4.20912245551767,3.82756064025551,4.16797391924618
"Pf.UN_4.2.0_CDS_at",8.05235958700885,7.8452986248781,8.02351672113965,8.24162021465395,7.96780469123594,8.04309289381237,7.7718208052501,7.56083717568272,7.84446035464665,7.41485875074969,7.78599582027944,7.83345749493403,8.60736270374669,8.95669146019151,8.55842808908347,8.5003332126617,8.21318338838744,8.27163690397288
"Pf.13_1.225.0_CDS_at",9.22665655286765,9.13421328422459,9.10474811376992,9.32633423833933,9.12816030084248,9.18518941251279,8.51078792030152,8.14532863546265,8.48999897637197,8.10461961004559,8.45241034523091,8.47531070562505,8.71591316147831,8.34085077671768,8.3300574814883,8.65108064189965,8.53201738747917,8.54771676873454
"Pf.10.223.0_CDS_x_at",5.07806617843618,5.13071631891722,4.8798582647455,4.51867545728928,5.03998488484176,5.42625472679714,4.70821867349714,4.70569252733609,5.20103603672876,3.67584898211977,4.98369710505342,4.77395970736199,5.02363827651255,4.79693884692685,5.12727645323406,5.20210161771525,4.99372875255723,5.37440549734755
"Pf.2.140.0_CDS_at",8.00347935348279,7.81127940389088,7.75967925421014,7.39858858351612,7.86277936684552,7.7838047476305,8.13879709969458,7.88330820513771,8.1787241420293,7.81876239702112,7.91010459522826,8.30505145798116,7.92980004123381,6.9426500789848,7.97889395419877,7.52540277252348,8.66649037489763,8.48626882979035
"Pf.9.68.0_CDS_at",2.89381904422078,3.16749546005413,3.00124003923874,3.28956658151107,2.75761547162081,3.34693467759293,3.47765501110659,3.58503865683135,3.07925187354221,3.14070557866671,3.19510930583897,3.11236446766839,3.57189954677651,3.24541184465423,3.49406066115741,3.58429906302168,3.52656759725166,4.55563060437984
"Pf.12.69.2_a_at",8.78557953626665,8.70847340175236,8.72764152576425,9.08890777116798,8.72929943891231,8.80544175895787,7.88176242323257,8.02612048008231,7.88938356704545,8.10345423923796,7.98613895926852,7.8737457936402,8.31767475599284,8.25459263044903,8.10139473347499,8.25687298390868,8.0315345665825,7.97842567649813
"Pf.4.51.0_CDS_at",6.62668005319042,6.74078453382875,6.33006187674065,6.39517404306278,6.41327995185994,6.43112317814552,6.12373721562482,5.57093293587848,6.2866362825385,5.04443100232407,5.81337678852005,6.17680287996385,5.92180086382419,6.08876463463154,6.13711611580729,5.97677769335894,6.14793341066039,6.2419284139617
"Ag.2R.3507.0_CDS_s_at",8.70889213137219,8.98771164214546,8.81980272031636,8.95295751093873,8.90587318089318,8.96874606857834,9.17734922856568,9.01393161731689,8.95270034041179,9.85383816037499,8.78321418426922,9.1247225525827,8.15664722319901,8.8709922604786,8.54158487987394,8.70655827960093,8.09256376873405,8.48905625036218
"Pf.13_1.614.0_CDS_at",7.52271925775202,7.00907261005539,7.37518178496172,7.50307241511843,7.5265340756762,7.38047276579693,7.652243080219,7.28833308239228,7.49835924528106,7.20126430413002,7.05115306062721,7.64631683782545,7.19231008418079,6.14351116524045,6.48578013679168,7.06581453754344,7.39001665280484,7.33102142701181
"Pf.11.569.0_at",4.76085812349658,4.39671655577737,4.61300445512397,4.54279041970234,4.46156805351696,4.5053778520642,4.4518112982402,4.68343381048349,4.98857243656375,4.30658469548988,5.1335626517454,4.54022920971961,5.04221476638247,5.08096951701062,5.57501628801625,4.62457154045409,5.24075748516259,5.55909236465094
"Pf.12.199.0_CDS_at",8.80675345669376,8.85501843531359,8.73870861044653,8.93301963612219,8.59099769559668,8.75113713150229,8.00864850988163,8.12854959045444,8.17204922259217,7.9279725321058,8.22650180857293,7.97211530647957,8.42888148606573,7.9156449772127,7.8555568541158,7.88510530860178,7.92399894722395,7.99329155411991
"Pf.12.313.0_CDS_at",4.36157845401743,4.56291702739598,4.8908780095748,4.10096226537817,4.66581140835926,4.32636007690556,3.9943522849908,4.24748024352106,4.2944275913052,4.09712010544622,4.0209947547149,4.19256127816969,4.08081032588352,3.37411442034933,3.44849058792318,3.72087948089744,4.16649370238141,4.57037941275318
"Pf.12.71.0_CDS_at",7.76839632431677,8.12908648035302,7.8585164766644,8.17947032397555,7.5822202505284,7.99723560906397,8.43227039073658,8.33501489499959,8.52395929189294,7.75071535839198,8.48816813614224,8.49858768553069,8.60261888453068,8.66552826303641,8.75489575578952,8.88738868195603,8.51197213353075,8.74618674526184
"Pf.10.94.0_CDS_at",3.38408679414632,3.5149236048285,3.19843274600125,3.1797886552887,3.1445535158302,3.31030868478378,3.4091612993575,3.42637240577182,3.32527190097117,3.41229921342395,2.95818240755938,3.31332774296093,4.67357218895981,3.61267061461295,3.97203095190724,3.71951817592299,3.77123004630287,3.82334689012191
"Pf.6.175.0_CDS_at",4.65813360532883,4.37585544403337,4.46854578577319,4.1494136253748,4.3894066574148,4.58464549430979,4.12569413290918,3.86248836936528,4.00146035030059,3.85001145304719,4.02128234225625,4.07322291514134,3.86930174250083,3.15243014877693,3.57373230740007,3.54563814772427,3.70847279840565,3.90101239992956
"Pf.9.21.0_CDS_at",6.84941108271337,6.13959919595013,6.16112009595258,6.05982295583814,6.46493178907904,6.77355084621321,7.29027667966572,6.58150834615071,6.97306249540421,6.83433960856085,6.74932726278311,6.67550480121762,7.08308691795132,6.27908222139816,6.52551896434165,6.76583033175927,7.23422381938338,7.32265543458012
"L40601.1_s_at",9.53397451657542,9.57986593738774,9.78512242492778,9.54390630521742,9.71075652495551,9.64706928758357,10.0404866102596,10.26464651736,10.2904554629644,9.87828212428455,10.154838867963,10.3651628289233,10.7962971635201,10.2649843397717,10.7236389107559,10.2461583145087,10.3571489405673,10.3349702515802
"Pf.13_1.367.0_CDS_at",9.03340929052556,8.8112933689028,8.88258630199249,8.67204597105297,8.68271982386957,8.98045536781469,8.198071426846,8.24603739245427,8.32531450398869,7.61490141869758,8.1563044382025,8.26981120006946,8.33041816593743,7.94300869971624,8.12308495256892,8.17864732427678,7.97872523842324,8.24212549991355
"Pf.4.42.0_CDS_at",8.58009789632665,8.44529876858073,8.29866466023298,8.74759820815709,8.3707650422273,8.53833722136059,8.72408762732345,8.40173277296761,8.50903557761703,8.40567179294035,8.63673529170959,8.2058118393755,9.52425468101896,9.1281595925412,9.04660334876425,9.45665587929841,8.88468205273758,9.10564947647069
"Pf.14.267.0_CDS_at",7.87469497878469,7.64211229815176,7.60689400780001,7.39851616084112,7.91971062009859,7.60429608941516,7.35321300308263,7.28026787078331,7.34269133847241,7.41505539560215,7.37728993842277,7.65222828857734,7.0291438036588,6.34491655719856,6.9481506419746,6.73867301471325,7.44582190135156,7.30504311667708
"Pf.9.249.0_CDS_at",8.0187970494293,7.83806633431573,7.73558700211983,7.89804851685298,7.76419316801308,7.42042260776089,8.25183406222474,8.09210474455141,8.25738365264003,8.07832693275141,8.15154631023392,7.94678559097137,8.92477319035111,8.44237901697301,8.68851606230255,8.56929379940151,8.62711194394065,8.47691460038688
"AF528109.1_s_at",3.96408437381854,4.4550872251147,3.98499673282741,4.44174834541697,4.53252807427189,4.27996892270207,4.50011686063914,4.69625481393942,4.94916462215211,4.53104208406114,5.23622646457294,4.29759859529599,3.90551660738651,4.08438829152738,4.17100483232383,3.82557786488016,3.78164394028227,4.19523463745306
"Pf.2.140.1_a_at",9.35239933422396,9.45428067929394,9.3773264814802,8.93564490647089,9.75601891653657,9.66987784863553,9.4546030715139,9.64515166736655,10.0958245435094,9.4716053359129,9.51522746252629,9.91389467609363,9.19865547396885,8.94473137508956,9.47572504736468,8.74295364796652,10.127109929163,9.95182318245484
"Pf.11.338.0_CDS_at",8.20293587849551,8.66447036685622,8.85050151966453,8.30269277210746,8.70098253176435,8.77496399558912,8.18976655100823,8.42288807922902,8.7351579457833,7.42756677416251,8.38658094423582,8.7398417939533,8.73552375583802,8.09515000919101,9.03476260540847,8.23298348178464,8.45103689724213,8.96603525469929
"Pf.14.703.0_CDS_at",4.17857300564652,3.86570728385363,3.78513813818044,3.54433426948918,4.20539829220106,4.04948072013307,3.50938877327441,3.45472296752197,3.7339930271377,3.32508140639125,3.63904383671441,3.64437882319711,2.96663901243336,2.93297936546701,3.03983297633987,3.11326073488941,3.51896245943893,3.31980092513542
"Pf.11.337.0_CDS_at",6.40242684766939,6.37448851649914,6.18846663845522,6.22029572166739,6.65544374563431,6.50997568260036,6.13335814130626,6.02145455934936,6.07686612761779,5.78049716033591,5.96822677730141,6.22398206305845,5.99104299789247,4.94566447102433,5.49390519668734,5.80842294951646,6.01898413020145,6.05038816187748
"Pf.7.290.0_CDS_at",8.92711387675588,9.19135264705597,9.07841578635426,9.15459016449872,9.03780476839926,9.23407721407187,9.09614352407841,9.10510991649434,9.35384397277904,8.47295009739286,9.22566317809856,9.22066506750849,9.66361628223502,9.87564011778093,10.0352523939802,9.944735408912,9.39383338735067,9.55181070031176
"Pf.8.39.0_CDS_at",9.05846911806093,9.02685166210463,8.80525800188512,9.17577673632831,8.91791687563623,8.96274155313232,9.28339128133093,9.09622892652496,9.30533536706433,8.64686359320791,9.15056952480412,9.12585592275369,10.0060226628324,9.69921104208315,9.92190921892394,9.70170952088884,9.53193604078398,9.66726553189994
"Pf.9.247.0_CDS_at",3.87217649902014,3.81859022182448,3.91187822726764,3.61944340750637,4.22191650859111,4.16361536695332,3.43390353512028,3.49354623078888,3.71942111555728,2.5893862407501,3.63192926881185,3.4776659796479,2.98509381762134,3.26658156311776,3.77825679010104,3.43134979370738,3.56297293089465,3.59176941431937
"Pf.10.166.0_CDS_at",9.09632665386549,8.92431525937259,8.67492459593589,8.6270995360893,9.04257905551883,8.98279196360944,9.27225793181825,9.23093658788591,9.21378938375637,9.18713685829051,9.09289973939187,9.45530376799071,8.87831060198951,7.82645660424333,8.63658185685926,8.50819067090804,8.84957729486771,9.39341456217439
"Pf.1.129.0_CDS_at",10.5433439952966,10.340138396725,10.5507455659766,10.4334448007454,10.3595217596721,10.5246408603823,9.8945705393403,10.0543827163522,9.93946246159874,9.42219332077381,9.99572542536104,10.0012501745984,9.66203468291028,9.29073160642288,9.63049529942285,9.67662151983912,9.82146396578317,9.88990979509148
"Pf.8.41.0_CDS_at",4.85244476686234,5.00557870928347,4.96147725038793,5.12957736365818,4.99795597306193,4.9863679429667,5.28486481222674,5.00920444940227,5.24706577662438,4.93934191269943,5.36612771823781,5.28221671961877,5.84864944370904,5.49535896297148,5.64191946598511,5.76503692534044,5.99488874471657,6.05738225965157
"Pf.6.286.0_CDS_at",10.8479148099591,10.9310903563839,10.8027632037254,10.7865650713673,10.8705958776801,10.8737480186819,10.075435588243,10.3070196911255,10.3613581892835,9.7651207024882,10.4012849646149,10.1017599703253,9.95096013766475,9.86010790579464,10.1192625905584,10.0506829593331,10.2425558022776,10.4309688882642
"Pf.12.188.0_CDS_at",5.17949460417144,5.02687018180078,4.63524785123063,4.19953945700631,4.72233914662715,4.40492775097992,4.7386169069576,4.64901828248152,4.99419876723221,4.23102918294133,4.47936246897074,5.04343581753189,4.54168076926438,3.7019107389797,4.14198678474657,4.36545916096491,4.90756188943769,4.96083456606133
"Ag.2R.3243.0_CDS_at",4.39514847283539,4.42704306700657,4.61734721460576,4.8710397603427,4.59634946358023,4.84839889825032,4.79542224897193,4.65981493578312,4.62773537189309,5.53564297586467,5.47669389507655,4.60688765810206,4.27338272427693,4.97379991583176,4.21101374535192,4.72645368483174,4.27351635194655,4.12391582784136
"Pf.14.446.0_CDS_at",10.4538700363658,10.0679139804035,10.0842067395422,10.2452711330483,10.3129332812471,10.1573866779365,9.77239934417064,9.75778034342522,9.74632273456225,9.50002743062028,9.88255324263077,9.92788371930325,9.48884540710028,8.9095344634801,9.33955096609701,9.40279427930862,9.7154833174613,9.76566146189234
"Pf.2.98.0_CDS_at",7.77918646818287,7.76947511972118,6.92382270199372,7.80040447092425,7.84358332829424,7.68024168422369,7.50948284876742,7.56835764584115,7.51555269962127,7.01722830049517,7.68501323482071,7.46314273241058,8.21836334075297,8.37304503126919,8.14762619902174,8.24990396867966,7.83751711317658,7.99712432982526
"Pf.13_1.111.0_CDS_at",4.56146555187165,4.05187775120251,4.1361261929628,4.19905527418099,4.22126016381599,4.10985941284318,3.71563420566858,3.96172399525103,3.77047880397999,3.65940311424964,3.64424848121333,3.90737028577732,3.62363175980872,2.8926813556727,3.35223621292198,3.35781721700444,3.78410803014934,3.9897662786768
"Pf.14.228.0_CDS_at",8.96877557441475,8.91523749231392,8.7548572753065,8.72715489143933,8.5434313400586,8.71753744153028,9.33345512873124,9.11776686840956,9.3123037309227,8.61133853773548,9.24212936446779,9.23134875032509,9.67181941621716,9.48576135758043,9.52058351538174,9.71337644784411,9.5200951935778,9.6321480901919
"Pf.14.50.0_CDS_at",8.66034841182928,8.64510502465562,8.38905975409986,8.68314960192414,8.22093916481652,8.67910618382646,8.29534023104748,8.43165103757776,8.46666290886276,8.12942300162752,8.76054816201818,8.50553215494168,9.47070044324799,9.14569687398085,9.0595396886767,9.4186698358892,8.87917896976555,9.00071711540721
"Pf.11.160.0_CDS_at",8.51802362904059,8.72487559878997,8.68541989476224,8.48597311441515,8.94445965867278,8.93441207922099,8.09902946506278,8.28480953946745,8.52424616377256,8.05274560953194,8.42961396671054,8.37966732315891,7.86765310524986,7.67568914939779,7.92534826284954,7.6430871443215,8.35462726777376,8.29777672370129
"Pf.4.84.0_CDS_at",6.96889337068466,6.81403872756741,7.06679754305044,6.87463655850681,7.07637973458451,7.03229091408078,7.66796822894238,7.567877738927,7.56289012630643,7.37705586909845,7.68325220081656,7.90883923566222,7.90065440658116,7.32146935592215,7.66105559504243,7.67506546825186,7.86000148585861,7.98847293442128
"Pf.3.148.0_CDS_at",7.97656351848232,8.03746638238942,7.95132724895958,7.77786283808508,7.95330588637847,7.98823402272672,7.93112641287297,7.99395013699976,7.8686905675836,6.69801998810091,7.66827763328127,7.89932992388672,7.80059716399288,6.89677194635198,7.75121327599943,7.8676347764009,7.86790317873534,8.29687797870227
"Pf.10.324.0_CDS_x_at",3.15075708336134,4.02565385894292,3.35824697737658,3.18228476651174,3.60860414930513,3.81866927091524,2.95166118961404,3.08840407539856,2.83429966896616,2.78883644255029,2.70862779454481,2.82443201946796,2.7915600047528,2.91648661623421,2.83806742013486,2.83322856113854,2.88662345246889,2.76657462761197
"AJ420400.1_s_at",4.70933736544631,4.21989443811708,4.14088855311144,4.04293915449124,4.19023173827227,4.69482988972243,4.61859298124185,4.52468085807696,5.23937574008375,4.62472283495711,5.0640351044146,4.72779263438008,3.90116150508666,4.07297924713974,4.04962708499734,3.94173299742094,4.51140494022403,4.24895189252546
"Pf.13_1.267.0_CDS_at",7.55503230127553,7.36464787532497,7.29639895941644,7.43822772507166,7.56468325126463,7.52552474631178,7.46288178828091,7.24318100036088,7.85257139234879,7.0981564160228,7.78776240869924,7.40739703465098,8.2009559716778,8.08075279989349,8.32401255461794,7.9388499611097,8.16426480671438,8.26676172680727
"AF528100.1_s_at",4.61080576364804,4.86471402577512,4.44810241026751,5.06420692659229,4.98778254496641,4.93620908921682,4.99435051501168,5.04628642469296,5.14952180297644,5.41429623333569,5.57859622961151,4.85100501649285,3.98436911194524,4.43302178909064,4.85701287391929,4.45222255840913,4.49567701611621,4.61740900860158
