"","106_1_Control","106_1_CQ","106_1_76I_Control","106_1_76I_CQ","106_1_76I_352K_Control","106_1_76I_352K_CQ"
"Pf.4.51.0_CDS_at",6.56584215458661,6.41319239102275,5.99376881134727,5.67820355693599,6.04922720475434,6.12221317266034
"Ag.2R.3507.0_CDS_s_at",8.83880216461134,8.94252558680342,9.04799372876479,9.2539249657423,8.52307478785052,8.42939276623239
"Pf.13_1.614.0_CDS_at",7.30232455092304,7.47002641886385,7.47964513596411,7.29957806752756,6.60720046207097,7.2622842057867
"Pf.11.569.0_at",4.59019304479931,4.50324544176117,4.70793918176248,4.66012551898496,5.23273352380311,5.14147379675587
"Pf.12.199.0_CDS_at",8.80016016748463,8.75838482107372,8.10308244097608,8.04219654905277,8.06669443913141,7.93413193664855
"Pf.12.313.0_CDS_at",4.60512449699607,4.364377916881,4.17875337327235,4.10355871277694,3.63447177805201,4.15258419867734
"Pf.12.71.0_CDS_at",7.9186664271114,7.91964206118931,8.4304148592097,8.2458237266883,8.6743476344522,8.71518252024954
"Pf.10.94.0_CDS_at",3.36581438165869,3.21155028530089,3.3869352020335,3.22793645464809,4.08609125182667,3.77136503744926
"Pf.6.175.0_CDS_at",4.50084494504513,4.37448859236646,3.99654761752502,3.98150557014826,3.53182139955928,3.71837444868649
"Pf.9.21.0_CDS_at",6.38337679153869,6.4327685303768,6.94828250707355,6.75305722418719,6.62922936789704,7.10756986190759
"L40601.1_s_at",9.63298762629698,9.63391070591883,10.1985295301947,10.1327612737236,10.5949734713492,10.3127591688854
"Pf.13_1.367.0_CDS_at",8.90909632047362,8.77840705424574,8.25647444109632,8.01367235232318,8.1321706060742,8.13316602087119
"Pf.4.42.0_CDS_at",8.44135377504679,8.55223349058166,8.54495199263603,8.41607297467515,9.23300587410814,9.14899580283556
"Pf.14.267.0_CDS_at",7.70790042824549,7.64084095678496,7.32539073744612,7.48152454086742,6.77407033427732,7.1631793442473
"Pf.9.249.0_CDS_at",7.86415012862162,7.69422143087565,8.20044081980539,8.05888627798557,8.68522275654222,8.55777344790968
"AF528109.1_s_at",4.13472277725355,4.41808178079698,4.71517876557689,4.68828904797669,4.05363657707924,3.9341521475385
"Pf.2.140.1_a_at",9.39466883166603,9.453847223881,9.73185976079662,9.63357582484427,9.20637063214103,9.60729558652812
"Pf.11.338.0_CDS_at",8.57263592167209,8.59287976648698,8.44927085867352,8.18466317078388,8.62181212347917,8.55001854457535
"Pf.14.703.0_CDS_at",3.94313947589353,3.9330710939411,3.56603492264469,3.53616802210092,2.97981711808008,3.31734137315459
"Pf.11.337.0_CDS_at",6.32179400087458,6.46190504996735,6.07722627609114,5.99090200023192,5.47687088853471,5.9592650805318
"Pf.7.290.0_CDS_at",9.06562743672204,9.14215738232328,9.18503247111726,8.97309278099997,9.85816959799872,9.63012649885814
"Pf.8.39.0_CDS_at",8.96352626068356,9.01881172169895,9.22831852497341,8.97442968025524,9.8757143079465,9.63363703119092
"Pf.9.247.0_CDS_at",3.86754831603742,4.0016584276836,3.54895696048881,3.23299382973662,3.34331072361338,3.52869737964047
"Pf.10.166.0_CDS_at",8.89852216972466,8.88415685173919,9.23899463448684,9.24511345522436,8.44711635436403,8.91706084265005
"Pf.1.129.0_CDS_at",10.4780759859994,10.4392024735999,9.96280523909708,9.80638964024442,9.52775386291867,9.79599842690459
"Pf.8.41.0_CDS_at",4.93983357551125,5.03796709322894,5.18037834608446,5.19589545018534,5.66197595755521,5.93910264323619
"Pf.6.286.0_CDS_at",10.8605894566895,10.8436363225764,10.247937822884,10.0893885458095,9.97677687800593,10.2414025499583
"Pf.12.188.0_CDS_at",4.94720421240095,4.44226878487113,4.79394465222378,4.58460915648132,4.12852609766355,4.74461853882131
"Ag.2R.3243.0_CDS_at",4.47984625148257,4.77192937405775,4.69432418554938,5.20640817634776,4.4860654618202,4.37462862153988
"Pf.14.446.0_CDS_at",10.2019969187705,10.2385303640773,9.75883414071937,9.7701547975181,9.24597694555913,9.62797968622075
"Pf.2.98.0_CDS_at",7.49082809663259,7.77474316114739,7.53113106474328,7.38846142257549,8.24634485701463,8.02818180389383
"Pf.13_1.111.0_CDS_at",4.24982316534565,4.17672495028005,3.81594566829987,3.73700729374676,3.28951644280113,3.71056384194353
"Pf.14.228.0_CDS_at",8.87962344734506,8.6627078910094,9.25450857602117,9.02827221750945,9.55938809639311,9.62187324387127
"Pf.14.50.0_CDS_at",8.56483773019492,8.52773165018904,8.39788472582933,8.46516777286246,9.22531233530185,9.09952197368732
"Pf.11.160.0_CDS_at",8.64277304086427,8.78828161743631,8.30269505610093,8.28734229980046,7.82289683916573,8.09849704526552
"Pf.4.84.0_CDS_at",6.94990988043417,6.99443573572403,7.5995786980586,7.65638243519241,7.62772645251525,7.84117996284392
"Pf.3.148.0_CDS_at",7.98845238327711,7.90646758239676,7.93125570581878,7.42187584842297,7.4828607954481,8.0108053112795
"Pf.10.324.0_CDS_x_at",3.51155263989361,3.53651939557737,2.95812164465959,2.77396541885435,2.84870468037396,2.82880888040647
"AJ420400.1_s_at",4.35670678555828,4.30933359416198,4.79421652646752,4.80551685791726,4.00792261240791,4.23402994339014
"Pf.13_1.267.0_CDS_at",7.40535971200565,7.50947857421602,7.51954472699686,7.43110528645767,8.20190710872974,8.12329216487712
"AF528100.1_s_at",4.64120739989689,4.99606618692517,5.06338624756036,5.28129915981335,4.42480125831839,4.52176952770897
"Pf.13_1.101.0_CDS_at",7.56472947718034,7.49729257322296,6.91124149147985,6.73808551819905,7.21337674508602,7.00850717629448
"Pf.5.121.0_CDS_at",8.25731184492179,7.8735731646439,8.73410932602622,8.42897131365372,8.79433407769088,8.87277718999797
"Pf.11.212.0_CDS_at",9.9163414508653,9.83190184267892,9.6476259644157,9.12821843654767,9.22561679615697,9.55835558108393
"Pf.2.109.0_CDS_at",7.10923529225522,7.11077740015289,7.29368251109471,7.17868212080446,7.87523242511743,7.92929838156436
"Pf.5.23.0_CDS_at",8.31656146428543,8.12431272013879,8.61951591716224,8.48700067266134,8.94110887849997,9.05371847166761
"Pf.12.387.0_CDS_at",8.90252769106228,8.96856604683512,8.3430822029212,8.13032390908609,8.25032440237155,8.38030068170232
"Pf.12.266.0_CDS_at",3.40940166537707,3.3282983835778,3.04160442985848,2.8796277183112,3.79743678813788,3.66336637632163
"Pf.4.217.0_CDS_at",4.96174732645868,4.92142878888111,4.78453752788629,4.33576018965004,4.71351873323192,4.86880907471647
"Pf.14.131.0_CDS_at",5.28543944627458,5.36712476605851,5.63010381169646,5.48249004410355,5.02623339451924,5.77074648203431
"Pf.3.194.0_CDS_at",8.22337492327706,8.13759881619401,8.4242651956509,8.151270150542,8.81865766942877,8.976080424996
"Pf.7.63.0_CDS_at",9.18788410589028,9.1982244995994,8.43947604937599,8.40598567589636,8.57570297523731,8.64460021458616
"Pf.14.674.0_CDS_at",9.94170476380899,9.96387342381507,9.23161168182371,9.10052239904112,9.20394687543117,9.35149143196266
"Pf.11.55.0_CDS_at",5.3388395063154,5.31116477391965,5.16661238162875,5.06744744529943,4.9134763425104,5.32778991498363
"Pf.13_1.496.0_CDS_at",9.189725173236,9.226516222206,8.61130803470577,8.54540889009646,8.42642062793829,8.4912151880446
"Pf.12.352.0_CDS_at",7.31177542320444,7.21353526410108,7.73339981152589,7.61635671632974,8.11975126237257,8.06420738144363
"Pf.14.524.0_CDS_at",8.58470283301882,8.55551162707909,8.48150802753983,8.16585598695808,8.88875641591527,8.91559569425894
"Pf.12.182.0_CDS_at",9.37036493603257,9.29844111755866,9.22881998503869,8.93697359995222,9.60209932930321,9.74939354876644
"Pf.14.243.0_CDS_at",3.21346623722199,3.05201614696735,3.30857908736268,3.28110841317684,4.0154191935235,3.8255786538918
"Pf.7.66.0_CDS_at",6.33001817661764,6.17997110051464,6.23698974353333,6.11701065484583,5.88170336673309,6.41522895155652
"Pf.2.214.0_CDS_at",7.37856285856452,7.78072284847185,7.92347173723583,7.8022795742598,7.35459298396165,7.85193797860417
"Pf.4.20.0_CDS_at",7.62779909041941,7.53293514952017,8.04005507248291,7.76767747616243,8.11536890397251,8.1785383332914
"AF528146.1_RC_x_at",6.56001832231212,6.62321393283322,6.65518131151997,7.03431972448058,6.06525426346113,6.18881382424229
"Pf.13_1.358.0_CDS_at",9.20071957045117,9.32463739849115,9.53814921912348,9.51065735274709,10.1004708663915,10.1177394797736
"Pf.10.136.0_CDS_a_at",8.95803876779053,8.76560403368282,9.35527803302677,9.13114714253519,9.69909735609588,9.71898712207114
"Pf.11.395.0_CDS_at",6.79077161405592,6.85415641964179,6.66023216738636,6.34697458483344,7.07512070453366,7.04466862654952
"AFFX-r2-Bs-lys-M_at",4.06277647868633,3.86031559365815,3.90231911927055,3.84713563489552,4.286649654584,4.4550816388909
"Pf.13_1.510.0_CDS_at",4.16499372631081,4.06701003824855,3.60793138884139,3.55268009864444,3.33779418480342,3.77851277022843
"Pf.4.90.0_CDS_at",9.79745143432953,9.83230396948848,9.67840958203785,9.26249800671853,9.80198393427851,10.047237748109
"Pf.4.249.0_at",10.3786257592647,10.4418123444575,10.7507666767246,10.5705400308514,11.2314573982198,11.075138189257
"Pf.14.561.0_CDS_s_at",4.05249795567605,4.20327864178977,4.08349025052945,4.15034323742483,3.40403564021209,3.8898591778368
"Pf.8.40.0_CDS_at",8.50820942530914,8.52555632268763,8.83015689328341,8.51603357638005,8.96156402698362,9.14252006670321
"Pf.8.60.0_CDS_at",7.30866216336865,7.29260134566997,7.5410162742858,7.48513972639855,6.93277833569803,7.5044263744501
"Pf.2.56.0_CDS_at",4.45943750410711,4.37938008786966,4.91379791090132,4.68760792735838,5.21146440420522,5.27221182958602
"Pf.12.161.0_CDS_at",6.15254781435007,6.03511864209969,5.53476650293029,5.43964180382584,5.95266393087644,6.08972537210708
"Pf.4.18.0_CDS_a_at",6.33950471713083,6.30355405455935,6.72132830814187,6.73584860908369,6.90337139372065,7.17629605280777
"L40600.2_s_at",10.9088988108607,10.7216030059783,11.0786494099534,10.8141251491327,11.4449261228485,11.4512587104332
"Pf.4.107.0_CDS_s_at",9.64366649313713,9.55591255942825,10.1310293285784,10.068822544396,10.4876328035729,10.3133964933166
"Pf.11.44.0_CDS_x_at",8.20390526729808,8.16021641729299,8.3681002420789,7.95812449339694,8.74083893200767,8.73635449052413
"Pf.7.44.0_CDS_at",8.58237668850368,8.52847318404175,9.19852039295157,8.93180803355633,9.42095019475664,9.22702868109001
"Pf.13_1.279.0_CDS_at",9.42122159600559,9.3897553476067,9.48115219476625,8.98860733626778,8.9489883298373,9.22584542454026
"Pf.6.104.0_CDS_at",4.93188198475126,4.93643670739791,5.05608732771748,4.99173030263456,4.50756070942831,5.13564948941943
"Pf.1.53.0_CDS_a_at",4.81840149610756,4.70376375480524,4.55247381207932,4.12543150190111,4.67253058711268,5.00830626687582
"Pf.3.203.0_CDS_at",5.76216815388494,5.81111319281502,5.75151396395027,5.72474715483675,5.14108160766856,5.82173179724915
"Pf.13_1.663.0_CDS_at",4.5012769759602,4.38447470490562,3.73463346803562,3.62230067485698,3.93452423675468,3.88247132315398
"Pf.13_1.664.0_CDS_at",5.59981676664789,5.95786324789636,5.42947188372734,5.18522178122267,5.84216117076225,5.9515698555062
"Pf.14.375.0_CDS_at",9.25720158785419,9.21131561014008,9.5751927515136,9.28602174897677,10.0299649260166,9.94124364517109
"Pf.12.46.0_CDS_at",7.12299996056598,7.27487055947557,7.28187075849682,7.27331354192594,7.28937184562675,7.64388020341791
"Pf.14.238.0_CDS_at",6.90205411793877,6.64859267135957,6.96021225739594,6.91982415474111,6.3478874981573,6.72927209987438
"AJ290927.1_RC_s_at",6.49014231723194,6.73368823637452,6.76294314966579,6.77511145176557,6.7603109353865,7.10283046813486
"Pf.7.1.2_CDS_s_at",13.3622005159136,13.2604999630622,13.2458724711903,12.7521582821824,13.07477342097,13.3222749793746
"Pf.12.388.0_CDS_at",2.94641968431223,2.84511505706324,3.46753998241642,3.50976618887782,3.51448847218427,3.75039344578741
"Pf.14.125.0_CDS_at",10.0392926500139,10.0573105299027,9.85462905324527,9.64350554828259,9.1489180173806,9.56408321693152
"Pf.14.357.0_CDS_at",8.9520997031445,8.90268965666398,8.66979689327414,8.67877219368189,8.03723175176744,8.40332975871687
"Ag.2L.777.0_CDS_at",4.57530487188344,4.41090754971601,4.75467608593512,4.84478374775362,4.25188447002955,4.11726924815009
"Pf.12.202.0_CDS_at",9.28263571037889,9.16801131243028,8.48953175977859,8.39801964984259,8.68579267221271,8.83804501249417
"Pf.9.263.0_CDS_at",7.47029560434625,7.3817120336197,7.02371773059322,7.12821013280002,6.55986400846218,6.93724211439737
"Pf.11.183.0_CDS_at",8.15872761534604,8.25560483595417,8.22617242968994,8.11936978643771,8.92380133144547,8.61571654336018
"Pf.14.142.0_CDS_at",8.43265079093613,8.4980345083168,9.00612300284553,8.99019379943159,9.27435119330735,9.37260419118588
"Pf.14.537.0_CDS_at",4.78068668390635,4.82885265932973,4.86214007172138,4.96863427227676,4.64916469877767,4.85566835982361
"Pf.14.285.0_CDS_at",3.1036421189204,3.02469930745354,3.51150865999734,3.3417670845857,3.3833370203161,3.86204820943091
"Pf.10.341.0_CDS_at",8.33008782721643,8.33451086960033,7.83461724134246,7.53733517287146,7.85829848718324,8.13812241370703
"Pf.11.176.0_CDS_at",9.72126502659507,9.67960276456458,9.29936488351617,9.02558460879083,8.81398247081832,9.21586790068735
"Pf.2.228.0_at",8.62719906639926,8.65536835401266,8.58607029193794,8.16620071099184,9.08223837556263,9.10236874672734
"Pf.14.203.0_CDS_at",9.11558599129902,8.77813201876876,9.28556636414752,9.14955378486175,8.41811010660859,8.90100525518746
"Pf.8.256.0_CDS_at",9.08116668016435,8.80912526539377,9.0481296758772,8.87476812577925,9.01033157516423,9.2883667579992
"Pf.13_1.297.0_CDS_at",8.91624880671528,8.89451665991589,8.21954902363779,8.27122220512541,9.02766655949464,8.7944842014142
"Pf.12.18.0_CDS_at",8.62070350212789,8.58276485631034,9.09437989152211,9.00117869386745,8.84451808810917,9.23408560377395
"Pf.14.272.0_CDS_at",8.4676966839835,8.49161185401403,7.98491366660986,7.83425410661042,7.62723297554275,7.83900625340393
"Pf.6.233.0_CDS_at",5.64990106630216,5.45955270321482,5.77259530919434,5.66025663160716,6.14358178762828,6.23026154534681
"Pf.13_1.65.0_CDS_at",8.24660292589056,8.22534999169164,8.51238993731042,8.35884645197659,8.70321423038055,8.9652001653825
"Pf.12.450.0_CDS_at",3.81287826637437,4.26580542934315,3.40906827258427,3.40798341001725,3.34609791532248,3.72998480424323
"Pf.2.66.0_CDS_at",8.73774712971274,8.79966730280896,9.23287697312336,9.13438505331255,8.81112352910028,9.19329763632545
"Pf.10.26.0_CDS_at",5.37154434810799,5.51878412594741,5.6919781096726,5.48406613915348,6.1938987129176,6.18715354918761
"AF221824.1_RC_at",4.35914819941597,4.58058450186186,4.47557739125862,5.01694189186147,4.28248947597162,4.23154092552245
"Pf.14.70.0_CDS_at",9.65806416795183,9.5730409285112,9.92426665453621,9.69900752760417,10.4773867211089,10.3795172385097
"Pf.7.211.0_CDS_at",5.75495918272562,5.51120262556296,5.64762074034953,5.56804436624078,6.33775029992849,6.26811246618055
"Pf.9.360.0_CDS_at",8.35149082796872,8.3782034933181,7.78600508435536,7.65894822938157,7.59557604849605,7.95840223904045
"Pf.14.835.0_at",7.29027460786323,7.190585273714,7.29135955342982,7.18274101495328,8.05743228744838,7.86089068668961
"Pf.6.21.0_CDS_at",6.88715631413676,6.83305680773963,6.73074084056331,6.52602562859852,7.37191548684069,7.28153917377676
"Pf.10.228.0_CDS_at",7.12428360921059,7.14977752024364,7.06510482679455,6.80888899171914,7.09346685189166,7.61844286323551
"Pf.7.60.0_CDS_at",8.33267023443876,8.3919376001259,8.82133450539993,8.9152236681481,8.93551092667827,9.19327802315176
"Pf.3.138.0_CDS_at",5.17261407188208,5.18603838290319,4.6390070426526,4.43015468606416,5.08906082885694,5.29352480520687
"Pf.14.640.0_CDS_at",9.03203920581862,8.99124659082238,8.7238472931743,8.65897527266499,8.05049607095427,8.47745092548862
"Pf.5.247.0_CDS_s_at",13.3706672741572,13.2995118079449,13.2494213826529,12.8027456212638,13.118336380029,13.3832186413032
"Pf.9.86.0_CDS_at",10.4258913964125,10.4209964634369,10.4179600688734,10.3124429883492,11.1032776399414,11.0862454381022
"Pf.7.97.0_CDS_at",8.55698804959857,8.59168603206274,8.96115044240785,8.92526028064086,9.46925977350823,9.3521639119992
"Pf.13_1.453.0_CDS_a_at",4.758852296114,4.64901341365701,4.11661767495691,4.00009268620059,4.07804833836438,4.41665172931231
"Pf.8.184.0_CDS_at",8.69900578584518,8.65600597986567,8.19141481598464,7.89685758638447,8.21892185080399,8.41446996424561
"Pf.1.143.0_CDS_at",5.18651333562071,5.03343061045304,5.12655419064585,5.07592812040455,4.23302627091672,4.9316553832834
"Pf.7.124.0_CDS_at",10.3206090275225,10.3981558447329,10.0108969952355,9.90202467419725,9.41217586599715,9.84462900299204
"Pf.9.59.0_CDS_at",2.92182030845772,2.95652929602079,3.43302428957143,3.33254199016367,3.68308471076133,3.78331194701984
"Pf.5.245.0_CDS_x_at",11.833937053621,11.6704037572733,11.5989973009003,11.1647147444828,12.15088548768,11.9931325421806
"AJ420392.1_at",7.60351838852474,7.80141593411849,7.69816074194334,8.01629326885015,7.70188335904012,7.36121125553451
"Pf.4.212.0_CDS_at",8.03096799117937,8.13162415733027,8.47339242859908,8.22940764183121,8.57663859562008,8.85772836483912
"Pf.14.264.0_CDS_at",3.86110203480494,4.01742200157356,4.02465863788407,4.03507699288618,3.53011121542864,3.93015897537824
"Pf.14.209.0_CDS_at",10.2058043725031,10.215022071159,9.95024914221785,9.88403638269002,9.3342883665796,9.76723776277041
"Pf.14.363.0_CDS_at",7.34274428640719,7.49938125033591,7.61887108793525,7.3953686388045,7.11774566334641,7.53446011631437
"Pf.5.169.0_CDS_at",6.30001247358957,6.32760481020749,6.84148985263052,6.6637546945239,6.52674542079712,7.12747849748836
"Pf.12.475.0_CDS_at",10.0049881227973,10.0466453205822,9.33839009523303,9.23222436655463,9.34090184551289,9.37681233860771
"Pf.3.46.0_CDS_at",10.0889539398803,10.088835979234,9.44452218547895,9.26991803005815,9.69697626365696,9.86323012033164
